url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/110362?gbrecs=true,../soundscapes_raw/S0016_1min_SQobold_bin.wav,156f2b0012f7763588fe868b871d2efd5833faf46cf4f77f0bfee5ec21657e1c1bddba16c160f93460cecdb258037c5590a24ed0500ce21eb91881c7979da1be
https://researchdata.ntu.edu.sg/api/access/datafile/110317?gbrecs=true,../soundscapes_raw/S0017_1min_SQobold_bin.wav,ce1e34b6f43ecb6ec9984715bfe3e1673ca657df56b23492089a3839b20a467057c2b9e33acfd9362d548d81846cd0cf736c8e611163f88a4a9a641f0abe2385
https://researchdata.ntu.edu.sg/api/access/datafile/110302?gbrecs=true,../soundscapes_raw/S0018_1min_SQobold_bin.wav,5d671ea157ffa794059292dbe268f6b807e179b8cbb0dfc3441f3c0e5905d0d5379ca569bdc987ada7b1fda0d9b212050eec28757b2ac67b9507116ff4a02a66
https://researchdata.ntu.edu.sg/api/access/datafile/110327?gbrecs=true,../soundscapes_raw/S0019_1min_SQobold_bin.wav,5db818571604953a99885c238fd071aad49a5b710d6d06bb7f1327aff7c4629bb9b5f4ecd1d4dff643fb46c3240ba1e63a71be9c75c0ed57fd65f3a67e1d2805
https://researchdata.ntu.edu.sg/api/access/datafile/110372?gbrecs=true,../soundscapes_raw/S0020_1min_SQobold_bin.wav,e7e3a24335867857532df30e2a5630bade55ee4ca6bd4f2215f4d13e7155dde80fa260a0124a1d408f9344c62f1ccf903626854ab0a7a262af7bc632b8dc584f
https://researchdata.ntu.edu.sg/api/access/datafile/110147?gbrecs=true,../soundscapes_raw/S0021_1min_SQobold_bin.wav,1aa39e66987a5518371acff0240f130b5c98de66933d0007d62b05e94d9023be4319ad5593ab846cad090a9ab5d6a667349bd1d34e6de901b396330dae0a190b
https://researchdata.ntu.edu.sg/api/access/datafile/110336?gbrecs=true,../soundscapes_raw/S0022_1min_SQobold_bin.wav,073060ceb276c7abce3b0e44dd88c49e46160900da70f3c8dec173b363feb4e683804318e791157e944d9a0cc65f4d6b5dd410ee5d62c26796814d50daf1dda8
https://researchdata.ntu.edu.sg/api/access/datafile/110294?gbrecs=true,../soundscapes_raw/S0023_1min_SQobold_bin.wav,4ba7b440e8e610e2e403cad5f1551811441e7286d50c3c5eddeb2550d29f2ec880faacf177cc34e2aea8d8568ff0c6088fd85df72c72f712da59db584fa45c50
https://researchdata.ntu.edu.sg/api/access/datafile/110334?gbrecs=true,../soundscapes_raw/S0024_1min_SQobold_bin.wav,b53fab5ffb20fb7206e1289bd1774432e828aeca82b9673d78340bd0eb401277ef902dceca20f5387359f3198000ebaa50855633e4bdaa7c3b576c1f8e71c28f
https://researchdata.ntu.edu.sg/api/access/datafile/110226?gbrecs=true,../soundscapes_raw/S0025_1min_SQobold_bin.wav,37b76a16e6baf726c621e6e953458c1f74a550f66ef3d48ac191bc076472c816988325fe8b72806a303c2cc0a102ea0470ad9f661a8599baccb2a074d31e1522
https://researchdata.ntu.edu.sg/api/access/datafile/110338?gbrecs=true,../soundscapes_raw/S0026_1min_SQobold_bin.wav,5fae4876ce08509563d9849ade10574e876988abeddbc8f3c5bebf0c3260dd8a4e4e195c3c8be0318f6a8508ce8ee6ddf83109d3107399e961c733c90f3bb424
https://researchdata.ntu.edu.sg/api/access/datafile/110330?gbrecs=true,../soundscapes_raw/S0027_1min_SQobold_bin.wav,18c3e98a04c789618a7dbe9466b83404fa11378b79e7198a52d3813d081762d8a16c3805d1b1318ebd7b01131b34ab86ed7e2c8faf0b2d6e891cbd6fc8fc1755
https://researchdata.ntu.edu.sg/api/access/datafile/110192?gbrecs=true,../soundscapes_raw/S0028_1min_SQobold_bin.wav,c9b085244e6a1581e88f11a47fc7be781742f87942440067a3817872f0da52c476add28ff571f6df7d719f171d2bf1c8958c62561b41be84784317d2162fc3c3
https://researchdata.ntu.edu.sg/api/access/datafile/110351?gbrecs=true,../soundscapes_raw/S0029_1min_SQobold_bin.wav,b3d34b8ce826e21b9e3a6a3b0f6d0981a20bd5963eebd1ebc9cf43ef3955d20b7a02584f4fe8facf746059c5d15508c28c589c6dc5409400ea28c43f7461454f
https://researchdata.ntu.edu.sg/api/access/datafile/110309?gbrecs=true,../soundscapes_raw/S0030_1min_SQobold_bin.wav,17d6de4d08a60327a7190e4da71ca072d2a05989b14f68620c2f3cfb6a9612bba994531749e71067ee61477b5eaaad1e49d9d4327c1f4903371428e62a48858a
https://researchdata.ntu.edu.sg/api/access/datafile/110193?gbrecs=true,../soundscapes_raw/S0031_1min_SQobold_bin.wav,3adef81a4ec2620b0bf59c791d79ec1e24e8e9738ac0b16150ae66aa9b0cdaf318ae92475484316b9980c1bd89c55565cc06da2001f0d844717a3dce469bafa3
https://researchdata.ntu.edu.sg/api/access/datafile/110358?gbrecs=true,../soundscapes_raw/S0032_1min_SQobold_bin.wav,6c2156246166bf63d76ac8641179683842551bff316228474fbe0eff7c3add41fda1b64180379fc2443e08237702530d549049f24229c9c276b5502550aa4f13
https://researchdata.ntu.edu.sg/api/access/datafile/110204?gbrecs=true,../soundscapes_raw/S0033_1min_SQobold_bin.wav,919602f6d2c76175eee8272a6d6006aab455ac61ff1e6e1dd3c7687f7ad7fa7cb0af7f62423d969655400555b51cf4c16d820ee50406051a92c8261933f16cab
https://researchdata.ntu.edu.sg/api/access/datafile/110228?gbrecs=true,../soundscapes_raw/S0034_1min_SQobold_bin.wav,9cfc09d85ee192c4970c0e0c2838ef577cc1f7fde1be4409e83f1e9be725b18a2aa2ef6817c446f667033ecf428c8fae72a935a558727d99965f198e585572e9
https://researchdata.ntu.edu.sg/api/access/datafile/110168?gbrecs=true,../soundscapes_raw/S0035_1min_SQobold_bin.wav,30c382b68ac420db77fcf9a65ec4dda3ed3cb3d94bcd7b659562009b2964a6484a72c90330f197d605215f4868d89234e82ee27842f27cd67cc25b494198e6a9
https://researchdata.ntu.edu.sg/api/access/datafile/110252?gbrecs=true,../soundscapes_raw/S0036_1min_SQobold_bin.wav,10786586f5a45aedb00ef0679b8c206ec7f79f16098e08711bdc0e19bba995ce93dbfdf4189136d6aee3dff8725eb930b4d65bc5ebeae8e9e45b224cebe6852d
